"","Plot","tag","family","genus","specie","Genus.species","Overall_score","Taxonomic_status","Accepted_name","Accepted_author","Accepted_family","Source","Warnings","Accepted_name_lsid","GenusSTM","SpeciesSTM","indexSTM","d13C","d13C_level","d15N","d15N_level","Height","Height_level","LeafArea","LeafArea_level","LCC","LCC_level","LNC","LNC_level","LPC","LPC_level","SeedMass","SeedMass_level","SLA","SLA_level","WoodDensity","WoodDensity_level"
"4947","ACJ-01","71","LAURACEAE","Persea","ruizii","",1,"Accepted","Persea ruizii","J.F. Macbr.","Lauraceae","tropicos",NA,NA,"Persea","ruizii",71,-30.619143181,"family",0.000324626624999987,"family",17.2212,"genus",3025.39130434783,"genus",0.484168118875,"genus",1.740051679,"genus",0.080409125,"genus",3.30691,"genus",9.85140179870588,"genus",0.534134592592593,"genus"
"7520","ACJ-01","72","SYMPLOCACEAE","Symplocos","baehnii","",1,"Accepted","Symplocos baehnii","J.F. Macbr.","Symplocaceae","tropicos",NA,NA,"Symplocos","baehnii",72,NA,"family",NA,"family",21.7417333333333,"genus",3455,"genus",0.449943644,"genus",3.66377243157143,"genus",0.291398428571429,"genus",0.0888111111111111,"genus",12.8893431728,"genus",0.530862727272727,"genus"
"1379","ACJ-01","73","CLETHRACEAE","Clethra","sp1","",0.9,"Accepted","Clethra","L.","Clethraceae","tropicos",NA,NA,"Clethra","",73,-34.388240965,"genus",0.6989742185,"genus",9.4488,"genus",866.666666666667,"species",0.46846782175,"genus",0.89,"species",0.0876835086666667,"genus",0.00014,"species",17.55693642,"species",0.530333333333333,"genus"
"7521","ACJ-01","74","SYMPLOCACEAE","Symplocos","baehnii","",1,"Accepted","Symplocos baehnii","J.F. Macbr.","Symplocaceae","tropicos",NA,NA,"Symplocos","baehnii",74,NA,"family",NA,"family",21.7417333333333,"genus",3455,"genus",0.449943644,"genus",3.66377243157143,"genus",0.291398428571429,"genus",0.0888111111111111,"genus",12.8893431728,"genus",0.530862727272727,"genus"
"7522","ACJ-01","75","SYMPLOCACEAE","Symplocos","baehnii","",1,"Accepted","Symplocos baehnii","J.F. Macbr.","Symplocaceae","tropicos",NA,NA,"Symplocos","baehnii",75,NA,"family",NA,"family",21.7417333333333,"genus",3455,"genus",0.449943644,"genus",3.66377243157143,"genus",0.291398428571429,"genus",0.0888111111111111,"genus",12.8893431728,"genus",0.530862727272727,"genus"
"1418","ACJ-01","76","CLETHRACEAE","Clethra","cuneata","",1,"Accepted","Clethra cuneata","Rusby","Clethraceae","tropicos",NA,NA,"Clethra","cuneata",76,-34.388240965,"genus",0.6989742185,"genus",9.4488,"genus",866.666666666667,"genus",0.46846782175,"genus",1.759375295,"genus",0.0876835086666667,"genus",0.00012,"genus",15.5324366008333,"genus",0.530333333333333,"genus"
"2840","ACJ-01","77","CUNONIACEAE","Weinmannia","fagaroides","",1,"Accepted","Weinmannia fagaroides","Kunth","Cunoniaceae","tropicos",NA,NA,"Weinmannia","fagaroides",77,NA,"family",NA,"family",33.93,"family",NA,"family",0.479095,"species",1.74166666666667,"species",0.100095166666667,"species",0.00015,"genus",9.56811116666667,"species",0.637438600785714,"genus"
"5547","ACJ-01","78","MELASTOMATACEAE","Miconia","setulosa","",1,"Accepted","Miconia setulosa","Cogn.","Melastomataceae","tropicos",NA,NA,"Miconia","setulosa",78,-32.613160735,"genus",0.355316680125,"genus",0.45,"family",14692.5,"genus",0.424105524192308,"genus",2.197135768,"genus",0.0902265760357143,"genus",0.000349666666666667,"genus",19.728634815,"genus",0.622767924307692,"genus"
"5548","ACJ-01","79","MELASTOMATACEAE","Miconia","setulosa","",1,"Accepted","Miconia setulosa","Cogn.","Melastomataceae","tropicos",NA,NA,"Miconia","setulosa",79,-32.613160735,"genus",0.355316680125,"genus",0.45,"family",14692.5,"genus",0.424105524192308,"genus",2.197135768,"genus",0.0902265760357143,"genus",0.000349666666666667,"genus",19.728634815,"genus",0.622767924307692,"genus"
"5549","ACJ-01","80","MELASTOMATACEAE","Miconia","setulosa","",1,"Accepted","Miconia setulosa","Cogn.","Melastomataceae","tropicos",NA,NA,"Miconia","setulosa",80,-32.613160735,"genus",0.355316680125,"genus",0.45,"family",14692.5,"genus",0.424105524192308,"genus",2.197135768,"genus",0.0902265760357143,"genus",0.000349666666666667,"genus",19.728634815,"genus",0.622767924307692,"genus"
"2841","ACJ-01","81","CUNONIACEAE","Weinmannia","fagaroides","",1,"Accepted","Weinmannia fagaroides","Kunth","Cunoniaceae","tropicos",NA,NA,"Weinmannia","fagaroides",81,NA,"family",NA,"family",33.93,"family",NA,"family",0.479095,"species",1.74166666666667,"species",0.100095166666667,"species",0.00015,"genus",9.56811116666667,"species",0.637438600785714,"genus"
"2842","ACJ-01","82","CUNONIACEAE","Weinmannia","fagaroides","",1,"Accepted","Weinmannia fagaroides","Kunth","Cunoniaceae","tropicos",NA,NA,"Weinmannia","fagaroides",82,NA,"family",NA,"family",33.93,"family",NA,"family",0.479095,"species",1.74166666666667,"species",0.100095166666667,"species",0.00015,"genus",9.56811116666667,"species",0.637438600785714,"genus"
"2843","ACJ-01","83","CUNONIACEAE","Weinmannia","fagaroides","",1,"Accepted","Weinmannia fagaroides","Kunth","Cunoniaceae","tropicos",NA,NA,"Weinmannia","fagaroides",83,NA,"family",NA,"family",33.93,"family",NA,"family",0.479095,"species",1.74166666666667,"species",0.100095166666667,"species",0.00015,"genus",9.56811116666667,"species",0.637438600785714,"genus"
"1419","ACJ-01","84","CLETHRACEAE","Clethra","cuneata","",1,"Accepted","Clethra cuneata","Rusby","Clethraceae","tropicos",NA,NA,"Clethra","cuneata",84,-34.388240965,"genus",0.6989742185,"genus",9.4488,"genus",866.666666666667,"genus",0.46846782175,"genus",1.759375295,"genus",0.0876835086666667,"genus",0.00012,"genus",15.5324366008333,"genus",0.530333333333333,"genus"
"5550","ACJ-01","85","MELASTOMATACEAE","Miconia","setulosa","",1,"Accepted","Miconia setulosa","Cogn.","Melastomataceae","tropicos",NA,NA,"Miconia","setulosa",85,-32.613160735,"genus",0.355316680125,"genus",0.45,"family",14692.5,"genus",0.424105524192308,"genus",2.197135768,"genus",0.0902265760357143,"genus",0.000349666666666667,"genus",19.728634815,"genus",0.622767924307692,"genus"
"1420","ACJ-01","86","CLETHRACEAE","Clethra","cuneata","",1,"Accepted","Clethra cuneata","Rusby","Clethraceae","tropicos",NA,NA,"Clethra","cuneata",86,-34.388240965,"genus",0.6989742185,"genus",9.4488,"genus",866.666666666667,"genus",0.46846782175,"genus",1.759375295,"genus",0.0876835086666667,"genus",0.00012,"genus",15.5324366008333,"genus",0.530333333333333,"genus"
"6742","ACJ-01","87","ROSACEAE","Prunus","cf. huantensis","",1,"Accepted","Prunus huantensis","Pilg.","Rosaceae","tropicos",NA,NA,"Prunus","huantensis",87,-27.542558014359,"family",0.0524379340526316,"family",11.6770518518519,"genus",2653.92466491525,"genus",0.474222993833333,"genus",2.61247116106452,"genus",0.206501174692308,"genus",0.501005166666667,"genus",13.69390949985,"genus",0.576794851851852,"genus"
"5158","ACJ-01","88","MELASTOMATACEAE","Miconia","sp3","",0.9,"Accepted","Miconia","Ruiz & Pav.","Melastomataceae","tropicos",NA,NA,"Miconia","",88,-32.79675194,"species",-0.5839269255,"species",0.45,"family",14288.5833333333,"species",0.41767485375,"species",2.159276599,"species",0.086818089,"species",0.000349666666666667,"genus",20.7261289813333,"species",0.622767924307692,"genus"
"2844","ACJ-01","89","CUNONIACEAE","Weinmannia","fagaroides","",1,"Accepted","Weinmannia fagaroides","Kunth","Cunoniaceae","tropicos",NA,NA,"Weinmannia","fagaroides",89,NA,"family",NA,"family",33.93,"family",NA,"family",0.479095,"species",1.74166666666667,"species",0.100095166666667,"species",0.00015,"genus",9.56811116666667,"species",0.637438600785714,"genus"
"6743","ACJ-01","90","ROSACEAE","Prunus","cf. huantensis","",1,"Accepted","Prunus huantensis","Pilg.","Rosaceae","tropicos",NA,NA,"Prunus","huantensis",90,-27.542558014359,"family",0.0524379340526316,"family",11.6770518518519,"genus",2653.92466491525,"genus",0.474222993833333,"genus",2.61247116106452,"genus",0.206501174692308,"genus",0.501005166666667,"genus",13.69390949985,"genus",0.576794851851852,"genus"
"6744","ACJ-01","91","ROSACEAE","Prunus","cf. huantensis","",1,"Accepted","Prunus huantensis","Pilg.","Rosaceae","tropicos",NA,NA,"Prunus","huantensis",91,-27.542558014359,"family",0.0524379340526316,"family",11.6770518518519,"genus",2653.92466491525,"genus",0.474222993833333,"genus",2.61247116106452,"genus",0.206501174692308,"genus",0.501005166666667,"genus",13.69390949985,"genus",0.576794851851852,"genus"
"517","ACJ-01","92","ARALIACEAE","Oreopanax","sp1","",0.9,"Accepted","Oreopanax","Decne. & Planch.","Araliaceae","tropicos",NA,NA,"Oreopanax","",92,-34.1,"species",1.9,"species",10.4057238095238,"family",4498.37894736842,"family",0.457,"species",2,"species",0.066602477,"species",0.00876171,"family",20.40721569,"species",0.52,"genus"
"518","ACJ-01","93","ARALIACEAE","Oreopanax","sp1","",0.9,"Accepted","Oreopanax","Decne. & Planch.","Araliaceae","tropicos",NA,NA,"Oreopanax","",93,-34.1,"species",1.9,"species",10.4057238095238,"family",4498.37894736842,"family",0.457,"species",2,"species",0.066602477,"species",0.00876171,"family",20.40721569,"species",0.52,"genus"
"5400","ACJ-01","94","MELASTOMATACEAE","Miconia","alpina","",1,"Accepted","Miconia alpina","Cogn.","Melastomataceae","tropicos",NA,NA,"Miconia","alpina",94,-32.613160735,"genus",0.355316680125,"genus",0.45,"family",14692.5,"genus",0.424105524192308,"genus",2.197135768,"genus",0.0902265760357143,"genus",0.000349666666666667,"genus",19.728634815,"genus",0.622767924307692,"genus"
"6745","ACJ-01","95","ROSACEAE","Prunus","cf. huantensis","",1,"Accepted","Prunus huantensis","Pilg.","Rosaceae","tropicos",NA,NA,"Prunus","huantensis",95,-27.542558014359,"family",0.0524379340526316,"family",11.6770518518519,"genus",2653.92466491525,"genus",0.474222993833333,"genus",2.61247116106452,"genus",0.206501174692308,"genus",0.501005166666667,"genus",13.69390949985,"genus",0.576794851851852,"genus"
"6746","ACJ-01","96","ROSACEAE","Prunus","cf. huantensis","",1,"Accepted","Prunus huantensis","Pilg.","Rosaceae","tropicos",NA,NA,"Prunus","huantensis",96,-27.542558014359,"family",0.0524379340526316,"family",11.6770518518519,"genus",2653.92466491525,"genus",0.474222993833333,"genus",2.61247116106452,"genus",0.206501174692308,"genus",0.501005166666667,"genus",13.69390949985,"genus",0.576794851851852,"genus"
"5159","ACJ-01","97","MELASTOMATACEAE","Miconia","sp3","",0.9,"Accepted","Miconia","Ruiz & Pav.","Melastomataceae","tropicos",NA,NA,"Miconia","",97,-32.79675194,"species",-0.5839269255,"species",0.45,"family",14288.5833333333,"species",0.41767485375,"species",2.159276599,"species",0.086818089,"species",0.000349666666666667,"genus",20.7261289813333,"species",0.622767924307692,"genus"
"2845","ACJ-01","98","CUNONIACEAE","Weinmannia","fagaroides","",1,"Accepted","Weinmannia fagaroides","Kunth","Cunoniaceae","tropicos",NA,NA,"Weinmannia","fagaroides",98,NA,"family",NA,"family",33.93,"family",NA,"family",0.479095,"species",1.74166666666667,"species",0.100095166666667,"species",0.00015,"genus",9.56811116666667,"species",0.637438600785714,"genus"
"2846","ACJ-01","99","CUNONIACEAE","Weinmannia","fagaroides","",1,"Accepted","Weinmannia fagaroides","Kunth","Cunoniaceae","tropicos",NA,NA,"Weinmannia","fagaroides",99,NA,"family",NA,"family",33.93,"family",NA,"family",0.479095,"species",1.74166666666667,"species",0.100095166666667,"species",0.00015,"genus",9.56811116666667,"species",0.637438600785714,"genus"
"5401","ACJ-01","100","MELASTOMATACEAE","Miconia","alpina","",1,"Accepted","Miconia alpina","Cogn.","Melastomataceae","tropicos",NA,NA,"Miconia","alpina",100,-32.613160735,"genus",0.355316680125,"genus",0.45,"family",14692.5,"genus",0.424105524192308,"genus",2.197135768,"genus",0.0902265760357143,"genus",0.000349666666666667,"genus",19.728634815,"genus",0.622767924307692,"genus"
"5402","ACJ-01","101","MELASTOMATACEAE","Miconia","alpina","",1,"Accepted","Miconia alpina","Cogn.","Melastomataceae","tropicos",NA,NA,"Miconia","alpina",101,-32.613160735,"genus",0.355316680125,"genus",0.45,"family",14692.5,"genus",0.424105524192308,"genus",2.197135768,"genus",0.0902265760357143,"genus",0.000349666666666667,"genus",19.728634815,"genus",0.622767924307692,"genus"
"5403","ACJ-01","102","MELASTOMATACEAE","Miconia","alpina","",1,"Accepted","Miconia alpina","Cogn.","Melastomataceae","tropicos",NA,NA,"Miconia","alpina",102,-32.613160735,"genus",0.355316680125,"genus",0.45,"family",14692.5,"genus",0.424105524192308,"genus",2.197135768,"genus",0.0902265760357143,"genus",0.000349666666666667,"genus",19.728634815,"genus",0.622767924307692,"genus"
"1421","ACJ-01","103","CLETHRACEAE","Clethra","cuneata","",1,"Accepted","Clethra cuneata","Rusby","Clethraceae","tropicos",NA,NA,"Clethra","cuneata",103,-34.388240965,"genus",0.6989742185,"genus",9.4488,"genus",866.666666666667,"genus",0.46846782175,"genus",1.759375295,"genus",0.0876835086666667,"genus",0.00012,"genus",15.5324366008333,"genus",0.530333333333333,"genus"
"7523","ACJ-01","104","SYMPLOCACEAE","Symplocos","baehnii","",1,"Accepted","Symplocos baehnii","J.F. Macbr.","Symplocaceae","tropicos",NA,NA,"Symplocos","baehnii",104,NA,"family",NA,"family",21.7417333333333,"genus",3455,"genus",0.449943644,"genus",3.66377243157143,"genus",0.291398428571429,"genus",0.0888111111111111,"genus",12.8893431728,"genus",0.530862727272727,"genus"
"5551","ACJ-01","105","MELASTOMATACEAE","Miconia","setulosa","",1,"Accepted","Miconia setulosa","Cogn.","Melastomataceae","tropicos",NA,NA,"Miconia","setulosa",105,-32.613160735,"genus",0.355316680125,"genus",0.45,"family",14692.5,"genus",0.424105524192308,"genus",2.197135768,"genus",0.0902265760357143,"genus",0.000349666666666667,"genus",19.728634815,"genus",0.622767924307692,"genus"
"5552","ACJ-01","106","MELASTOMATACEAE","Miconia","setulosa","",1,"Accepted","Miconia setulosa","Cogn.","Melastomataceae","tropicos",NA,NA,"Miconia","setulosa",106,-32.613160735,"genus",0.355316680125,"genus",0.45,"family",14692.5,"genus",0.424105524192308,"genus",2.197135768,"genus",0.0902265760357143,"genus",0.000349666666666667,"genus",19.728634815,"genus",0.622767924307692,"genus"
"7579","ACJ-01","107","SYMPLOCACEAE","Symplocos","psiloclada","",1,"Accepted","Symplocos psiloclada","B. Ståhl","Symplocaceae","tropicos",NA,NA,"Symplocos","psiloclada",107,NA,"family",NA,"family",21.7417333333333,"genus",3455,"genus",0.449943644,"genus",3.66377243157143,"genus",0.291398428571429,"genus",0.0888111111111111,"genus",12.8893431728,"genus",0.530862727272727,"genus"
"7580","ACJ-01","108","SYMPLOCACEAE","Symplocos","psiloclada","",1,"Accepted","Symplocos psiloclada","B. Ståhl","Symplocaceae","tropicos",NA,NA,"Symplocos","psiloclada",108,NA,"family",NA,"family",21.7417333333333,"genus",3455,"genus",0.449943644,"genus",3.66377243157143,"genus",0.291398428571429,"genus",0.0888111111111111,"genus",12.8893431728,"genus",0.530862727272727,"genus"
"7607","ACJ-01","109","SYMPLOCACEAE","Symplocos","quitensis","",1,"Accepted","Symplocos quitensis","Brand","Symplocaceae","tropicos",NA,NA,"Symplocos","quitensis",109,NA,"family",NA,"family",21.7417333333333,"genus",3455,"genus",0.449943644,"genus",3.66377243157143,"genus",0.291398428571429,"genus",0.0888111111111111,"genus",12.8893431728,"genus",0.530862727272727,"genus"
"839","ACJ-01","110","ASTERACEAE","Pentacalia","sp1","",0.9,"Accepted","Pentacalia","Cass.","Asteraceae","tropicos;gcc",NA,NA,"Pentacalia","",110,-27.5687567996386,"family",2.01123920346753,"family",0.703054471544715,"family",3697.40700076931,"family",0.44188,"genus",2.057,"genus",0.130271,"genus",0.00817598463060686,"family",19.63219316,"genus",0.653280832468085,"family"
"1422","ACJ-01","111","CLETHRACEAE","Clethra","cuneata","",1,"Accepted","Clethra cuneata","Rusby","Clethraceae","tropicos",NA,NA,"Clethra","cuneata",111,-34.388240965,"genus",0.6989742185,"genus",9.4488,"genus",866.666666666667,"genus",0.46846782175,"genus",1.759375295,"genus",0.0876835086666667,"genus",0.00012,"genus",15.5324366008333,"genus",0.530333333333333,"genus"
"1423","ACJ-01","112","CLETHRACEAE","Clethra","cuneata","",1,"Accepted","Clethra cuneata","Rusby","Clethraceae","tropicos",NA,NA,"Clethra","cuneata",112,-34.388240965,"genus",0.6989742185,"genus",9.4488,"genus",866.666666666667,"genus",0.46846782175,"genus",1.759375295,"genus",0.0876835086666667,"genus",0.00012,"genus",15.5324366008333,"genus",0.530333333333333,"genus"
"2847","ACJ-01","113","CUNONIACEAE","Weinmannia","fagaroides","",1,"Accepted","Weinmannia fagaroides","Kunth","Cunoniaceae","tropicos",NA,NA,"Weinmannia","fagaroides",113,NA,"family",NA,"family",33.93,"family",NA,"family",0.479095,"species",1.74166666666667,"species",0.100095166666667,"species",0.00015,"genus",9.56811116666667,"species",0.637438600785714,"genus"
"5160","ACJ-01","114","MELASTOMATACEAE","Miconia","sp2","",0.9,"Accepted","Miconia","Ruiz & Pav.","Melastomataceae","tropicos",NA,NA,"Miconia","",114,-32.79675194,"species",-0.5839269255,"species",0.45,"family",14288.5833333333,"species",0.41767485375,"species",2.159276599,"species",0.086818089,"species",0.000349666666666667,"genus",20.7261289813333,"species",0.622767924307692,"genus"
"5161","ACJ-01","115","MELASTOMATACEAE","Miconia","sp2","",0.9,"Accepted","Miconia","Ruiz & Pav.","Melastomataceae","tropicos",NA,NA,"Miconia","",115,-32.79675194,"species",-0.5839269255,"species",0.45,"family",14288.5833333333,"species",0.41767485375,"species",2.159276599,"species",0.086818089,"species",0.000349666666666667,"genus",20.7261289813333,"species",0.622767924307692,"genus"
"5553","ACJ-01","116","MELASTOMATACEAE","Miconia","setulosa","",1,"Accepted","Miconia setulosa","Cogn.","Melastomataceae","tropicos",NA,NA,"Miconia","setulosa",116,-32.613160735,"genus",0.355316680125,"genus",0.45,"family",14692.5,"genus",0.424105524192308,"genus",2.197135768,"genus",0.0902265760357143,"genus",0.000349666666666667,"genus",19.728634815,"genus",0.622767924307692,"genus"
"5554","ACJ-01","117","MELASTOMATACEAE","Miconia","setulosa","",1,"Accepted","Miconia setulosa","Cogn.","Melastomataceae","tropicos",NA,NA,"Miconia","setulosa",117,-32.613160735,"genus",0.355316680125,"genus",0.45,"family",14692.5,"genus",0.424105524192308,"genus",2.197135768,"genus",0.0902265760357143,"genus",0.000349666666666667,"genus",19.728634815,"genus",0.622767924307692,"genus"
"5555","ACJ-01","118","MELASTOMATACEAE","Miconia","setulosa","",1,"Accepted","Miconia setulosa","Cogn.","Melastomataceae","tropicos",NA,NA,"Miconia","setulosa",118,-32.613160735,"genus",0.355316680125,"genus",0.45,"family",14692.5,"genus",0.424105524192308,"genus",2.197135768,"genus",0.0902265760357143,"genus",0.000349666666666667,"genus",19.728634815,"genus",0.622767924307692,"genus"
"5556","ACJ-01","119","MELASTOMATACEAE","Miconia","setulosa","",1,"Accepted","Miconia setulosa","Cogn.","Melastomataceae","tropicos",NA,NA,"Miconia","setulosa",119,-32.613160735,"genus",0.355316680125,"genus",0.45,"family",14692.5,"genus",0.424105524192308,"genus",2.197135768,"genus",0.0902265760357143,"genus",0.000349666666666667,"genus",19.728634815,"genus",0.622767924307692,"genus"
"7581","ACJ-01","120","SYMPLOCACEAE","Symplocos","psiloclada","",1,"Accepted","Symplocos psiloclada","B. Ståhl","Symplocaceae","tropicos",NA,NA,"Symplocos","psiloclada",120,NA,"family",NA,"family",21.7417333333333,"genus",3455,"genus",0.449943644,"genus",3.66377243157143,"genus",0.291398428571429,"genus",0.0888111111111111,"genus",12.8893431728,"genus",0.530862727272727,"genus"
